source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_42069159,42069159,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Asarinin alleviates hepatic fibrosis through TRα-STAT3 pathway: A new strategy by regulating liver microenvironment.
pubmed_discovery_42069108,42069108,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Exposure to 6-PPD quinone inhibits ATP synthesis by causing damage on mitochondrial complex V in Caenorhabditis elegans.
pubmed_discovery_42069004,42069004,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; The cysteine protease gene MdCP37 negatively regulates drought tolerance in apple.
pubmed_discovery_42068939,42068939,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Electrochemical biosensor for ultrasensitive thrombin detection based on aptamer-modulated transcriptional inhibition of cell-free synthetic biology.
pubmed_discovery_42068935,42068935,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Au-Ag NFs@Pt NCs nanozymes-driven aptasensor for sensitive visual detection of aflatoxin B1 in peanut.
pubmed_discovery_42068897,42068897,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Sweroside ameliorates endothelial dysfunction via the KLF2-mediated repression of the FABP4/CCL20 signaling axis.
pubmed_discovery_42068882,42068882,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Platycodon D promotes immunogenic cell death in lung cancer cells by targeting NFS1 to induce PANoptosis.
pubmed_discovery_42068875,42068875,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Liquiritigenin alleviates liver fibrosis through the nuclear receptor subfamily 1 group D member 1-regulated ferroptosis signaling pathway.
pubmed_discovery_42068750,42068750,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Identification of key driver genes in idiopathic pulmonary arterial hypertension by single-cell RNA sequencing and experimental validation.
pubmed_discovery_42068747,42068747,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Antiproliferative effects of TUBB3 in ERα-positive postmenopausal breast cancer model cells.
pubmed_discovery_42068743,42068743,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; A dual-aptamer colorimetric sensor based on Cu-MOF@PtPdNPs for the highly sensitive detection of MUC1.
pubmed_discovery_42068681,42068681,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Tumor microenvironment-activated nanoplatform via Fe(3+)-mediated self-assembly for synergistic chemodynamic/gene/chemo therapy.
pubmed_discovery_42067949,42067949,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; SIRT1 Downregulation by Advanced Glycation End Products Activates RANKL-Dependent Osteoclast Signaling and Drives Chondrocyte Senescence During Osteoarthritis Development.
pubmed_discovery_42067854,42067854,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; ERG is a regulator of dynamic and reversible endothelial plasticity.
pubmed_discovery_42067796,42067796,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; CD109 is associated with an immunosuppressive microenvironment and M2 macrophage polarization: pan-cancer analysis and functional validation.
pubmed_discovery_42067490,42067490,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Diagnosis and management of hematologic malignancies in the context of telomere biology disorders.
pubmed_discovery_42067100,42067100,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_delivery_safety_broad_2010_2026; score=0; Modulating STAT3 pathway in breast cancer: Improved activity of T40214 aptamer by peptide-based nanofibers delivering.
pubmed_discovery_42066986,42066986,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Rosuvastatin attenuates blood-brain barrier dysfunction after ICH through modulation of CXCL12-associated VEGFR2/p38 MAPK signaling.
pubmed_discovery_42066715,42066715,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; A bimetallic metal-organic framework-based aptasensor for dual-mode colorimetric and fluorescent detection of Fumonisin B(1).
pubmed_discovery_42066623,42066623,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; PEBP1 inhibition as a therapeutic target for neurological recovery in ischemic stroke.
pubmed_discovery_42066581,42066581,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Siglec-15 promotes M2 polarization of Kupffer cells via DAP12/IRAK-M axis to alleviate acute rejection in liver transplantation.
pubmed_discovery_42065990,42065990,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; Catalases act as putative oral secretion effectors in Tuta absoluta, suppressing tomato oxidative defenses and providing safe RNAi targets for pest control."
pubmed_discovery_42065221,42065221,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Flexible Dual-Apt Scaffolds Reveal gPD-L1-sEVs in Breast Cancer.
pubmed_discovery_42064807,42064807,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Kidney angiopoietin-like protein 4 regulates fibrotic responses in diabetic kidney disease.
pubmed_discovery_42064362,42064362,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Brave new RNA world(s): from prebiotic chemistry to gene regulation and RNA technology.
pubmed_discovery_42064203,42064203,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Analytical validity of the INNOVANCE Antithrombin assay for the measurement of antithrombin activity at fitusiran clinical decision points.
pubmed_discovery_42064080,42064080,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Disulfidptosis-related genes define a prognostic signature and novel therapeutic targets in Ewing's sarcoma through transcriptomic analysis and experimental validation.
pubmed_discovery_42064027,42064027,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=0; Analytical similarity as the primary determinant of monoclonal antibody development: toward evidence-efficient regulatory frameworks.
pubmed_discovery_42063564,42063564,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; Activation-gated, T cell-restricted silencing of Dapk1 enhances Bacille Calmette-Guérin-elicited protective CD4(+) memory."
pubmed_discovery_42063314,42063314,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; Editorial: The Quest for Biomarkers of Biological Age and Longevity Identifies Roles for Small Noncoding RNAs, Including PIWI-Interacting RNAs."
pubmed_discovery_42063253,42063253,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; The dehydrin protein COR15 enhances antiviral RNA silencing by preventing viral protein-mediated SGS3 degradation and promoting SGS3 condensate formation.
pubmed_discovery_42062902,42062902,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; LARS promotes hepatocellular carcinoma progression via the PI3K/AKT/mTOR pathway and interaction with RPS5, and serves as a prognostic biomarker."
pubmed_discovery_42062895,42062895,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Identification of TSHB gene expression profile in Duolang sheep and its functional role in granulosa cells.
pubmed_discovery_42062868,42062868,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; IRE1-XBP1driven induction of TMED9 stabilizes ATF6 during ER stress to promote cell survival.
pubmed_discovery_42062705,42062705,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Finding the sweet spot between complexation and cytosolic release with different molecular weight branched polyethyleneimine polymers for mRNA delivery.
pubmed_discovery_42062637,42062637,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Transcriptional and post-transcriptional regulatory networks controlling cotton fibre development.
pubmed_discovery_42062222,42062222,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Switchable DNA-Scaffolded Multivalent Aptamer through Stimuli-Responsive Plug-and-Play Modules for Protein Regulation.
pubmed_discovery_42061647,42061647,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Probing surfactant protein B fragments as endogenous RNA carriers for pulmonary delivery.
pubmed_discovery_42061632,42061632,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Identification of the inhibitors of apoptosis proteins (IAPs) gene family in Portunus trituberculatus and its immune defense under Vibrio parahaemolyticus stress.
pubmed_discovery_42061625,42061625,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; LmSPARC is essential for oviposition by maintaining oviduct muscle structure and mechanical property in Locusta migratoria.
pubmed_discovery_42061596,42061596,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; ITGA11 regulates lens epithelial-mesenchymal transition by modulating PTGS2-mediated lipid metabolism.
pubmed_discovery_42061549,42061549,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; ALPK1 promotes cardiomyocyte hypertrophy by activating NF-κB/NLRP3 inflammasome-mediated pyroptosis.
pubmed_discovery_42061536,42061536,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Structural characterization and molecular interaction studies of a novel RNA aptamer-MC1R macromolecular system using integrated computational and experimental approaches.
pubmed_discovery_42061506,42061506,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Functional and protein interaction analysis of Nop7 in trypanosomatid parasites.
pubmed_discovery_42061260,42061260,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Lactobacillus plantarum extracellular vesicles inhibit avian reovirus replication via activation of the STING-IRF3 signaling pathway.
pubmed_discovery_42060865,42060865,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_safety_toxicology_broad_2010_2026; score=0; A Proximity-Driven, Spatially Matched 3D Aptasensor for Precise HER2 Diagnostics in Living Cells and Clinical Specimens."
pubmed_discovery_42060344,42060344,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Tylvalosin tartrate inhibits PRRSV replication by suppressing cellular pyroptosis through the TLR4/NF-κB signaling pathway.
pubmed_discovery_42060212,42060212,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; A patient-derived organoid model identifies TP53-dependent gemcitabine sensitivity in spinal chordoma.
pubmed_discovery_42059854,42059854,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Subcutaneous Defibrillation and Coronary Sinus Pacing After Ventricular Fibrillation With Right Ventricular Metastasis.
pubmed_discovery_42059549,42059549,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; The IL-1β-STING Signaling Axis Drives Neuromyelitis Optica Pathogenesis in a Murine Model.
pubmed_discovery_42059304,42059304,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Inhibition of HDAC3 Expression Alleviates High-Glucose-Induced Photoreceptor Cell Apoptosis and Oxidative Stress.
pubmed_discovery_42059301,42059301,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Cascade Cell-Assisted Enhanced Fluorescence Strategy for Highly Sensitive Detection of Lung Adenocarcinoma Cells in Whole Blood.
pubmed_discovery_42059013,42059013,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; SEMA4F Regulates the Malignant Phenotype of Hepatocellular Carcinoma Cells Through the PI3K-Akt Pathway.
pubmed_discovery_42058150,42058150,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=0; Bridging science and hope: the evolving story of gene therapy for neuromuscular diseases.
pubmed_discovery_42057710,42057710,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Toward a Functional Cure for Chronic Hepatitis B: Current Landscape and Future Directions in Japan.
pubmed_discovery_42057339,42057339,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Aspergillus fumigatus Gliotoxin Inhibits LC3-Associated Phagocytosis in Macrophages in a Calcium-Dependent Manner.
pubmed_discovery_42057166,42057166,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Derlin-like proteins are essential for the function of Euglena gracilis chloroplasts.
pubmed_discovery_42057150,42057150,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Shexiang Tongxin Dropping Pills targeting Piezo1/Ca(2+)/NLRP3 axis attenuates vascular endothelial inflammation.
pubmed_discovery_42057038,42057038,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Biomimetic PD-1 macrophage nanoplatform for Cip2a silencing and immune activation in oral squamous cell carcinoma.
pubmed_discovery_42056515,42056515,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Prime assembly with linear DNA donors enables large genomic insertions.
pubmed_discovery_42055965,42055965,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; LncRNA HAR1A in triple-negative breast cancer: mechanisms and the role of polymorphism rs 6089838 in susceptibility.
pubmed_discovery_42055684,42055684,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Keratinocyte-specific STAT3 knockout attenuates imiquimod-induced psoriasiform phenotype in mice.
pubmed_discovery_42055601,42055601,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Dual pharmacological targeting of coactivator-associated arginine methyltransferase 1 (CARM1) and salt inducible kinase (SIK) drives ketogenesis in both hepatocytes and mice.
pubmed_discovery_42055174,42055174,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Activation of host endogenous reverse transcriptase in response to white spot syndrome virus infection in Penaeus monodon.
pubmed_discovery_42055115,42055115,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Maxillary palp odorant-binding proteins as key mediators of bitter taste and molecular targets for cockroach control.
pubmed_discovery_42054862,42054862,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Shell-thickness-modulated electrochemiluminescence of colloidal quantum dots for ultrasensitive PSA detection.
pubmed_discovery_42054108,42054108,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_safety_broad_2010_2026; score=0; Monoclonal Antibodies Accessing the Cytosol of Living Cells and Binding to Polo-Like Kinase 1 Interdomain Linker Affect Mitotic Behavior.
pubmed_discovery_42053692,42053692,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Beyond silencing: integrative multi-omics and spatial profiling unravel the systems-level role of piRNAs in HBV-driven Hepatocarcinogenesis.
pubmed_discovery_42053668,42053668,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"oligo_prediction_benchmark_2023_2026; score=0; Knockdown of FAXDC2 promotes cell proliferation, migration, invasion and EMT in HepG2 cells by upregulating c-Met and its phosphorylation."
pubmed_discovery_42053428,42053428,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; HBO-PC Reprograms Neuroimmune Metabolism Through Disruption of the LRG1-HIF-1α-IL-6-STAT3 Amplification Loop Attenuates Pyroptosis and Ischemia-Reperfusion Injury.
pubmed_discovery_42053209,42053209,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Ailanthone alleviates septic cardiomyopathy by attenuating MYST histone acetyltransferase 1 (MOF)-mediated H4K16 lactylation-driven inflammation.
pubmed_discovery_42053151,42053151,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_safety_toxicology_broad_2010_2026; score=0; Population-Specific HLA Profiles in Generalised Pustular Psoriasis in Sarawak, Malaysia."
pubmed_discovery_42052993,42052993,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; LDL-Cholesterol Lowering Therapies: An Update.
pubmed_discovery_42052961,42052961,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Deubiquitinase YOD1 Inhibition Suppresses DEX- and Denervation-Induced Muscle Atrophy Through MAFbx Destabilization.
pubmed_discovery_42052847,42052847,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Hypoxic Regulation of Notch1 Promotes Mitochondrial Fission and Scleral Remodeling in Myopia.
pubmed_discovery_42052828,42052828,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Enhancer of Zeste Homologue 2 Promotes Vascular Calcification Associated With Chronic Kidney Disease.
pubmed_discovery_42052827,42052827,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Shionone Alleviates Sepsis-Induced Acute Lung Injury by Regulating Macrophage Polarization Through the HMGB1/NF-κB Pathway.
pubmed_discovery_42052694,42052694,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Porous microneedle-based electrochemical aptamer biosensor for the collection and quantitative analysis of dry eye disease biomarkers.
pubmed_discovery_42052464,42052464,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Comprehensive profiling of alternative splicing and immune landscapes in rectal cancer: implications for mRNA vaccine design and immune subtype stratification.
pubmed_discovery_42051601,42051601,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"oligo_drug_discovery_safety_review_2020_2026; score=0; Nanomaterial-enabled physical rehabilitation: mechanisms, evidence, and translational pathways."
pubmed_discovery_42051516,42051516,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; NR2F2 in cancer-associated fibroblasts drives immune microenvironment remodeling and promotes lung adenocarcinoma progression.
pubmed_discovery_42051376,42051376,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; BCR-ABL1 Drives Transcriptional Reprogramming of Chronic Myeloid Leukemia Cells for Immune Evasion Through C/EBPβ.
pubmed_discovery_42050688,42050688,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Role of cadherin gene dysregulation in WNT signaling and nasopharyngeal carcinoma.
pubmed_discovery_42050685,42050685,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=0; Therapeutic modulation of HIV-1 using miRNAs and lncRNAs: from bench to bedside.
pubmed_discovery_42050573,42050573,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Integrative transcriptomic profiling reveals NK cell exhaustion-associated prognostic genes and identifies CSF1 as a key immunoregulatory target in hepatocellular carcinoma.
pubmed_discovery_42050364,42050364,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; OVCA2 acts as an oncogene in pediatric AML by negatively regulating CDKN1A to drive cell cycle progression.
pubmed_discovery_42050350,42050350,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; The Transcription Factor PsLBD42 Enhances Drought Tolerance Through Regulating the Fucosyltransferase PsFUT2 to Sustain Root Growth in Poplar.
pubmed_discovery_42050303,42050303,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; Role of PTK6 in the diagnosis, prognosis, and immune infiltration of pancreatic cancer based on evidence from bioinformatics analysis and experimental validation."
pubmed_discovery_42050250,42050250,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; ASO Visual Abstract: Ki67 Gene Expression is Associated with Immune Cell Infiltration and Neoadjuvant Chemotherapy Response in ER+/HER2- Breast Cancer.
pubmed_discovery_42050003,42050003,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Plant extract mixture shows anti-inflammatory and barrier-strengthening effects and activates aryl hydrocarbon receptor in a 2D psoriasis model.
pubmed_discovery_42049699,42049699,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; DHODH inhibition suppresses cutaneous squamous cell carcinoma growth by the induction of differentiation through perturbation of the cellular redox balance.
pubmed_discovery_42049435,42049435,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; High Albumin Expression Promotes Tumor Progression in Gastric Adenocarcinoma.
pubmed_discovery_42049434,42049434,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Microarray Analysis of Human Abdominal Aortic Aneurysm With Emphasis on Cardiovascular Genes Revealed Differentially Expressed Genes.
pubmed_discovery_42049332,42049332,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_safety_toxicology_broad_2010_2026; score=0; Identification of Risk Factors for the Local Recurrence of Hepatocellular Carcinoma Post-radiofrequency Ablation.
pubmed_discovery_42049325,42049325,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Inhibition of AP-1 Reduces CD46-mediated Invasion of Bladder and Colon Cancer Cells.
pubmed_discovery_42049205,42049205,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; A de novo C-terminal truncation mutation in NUP205 as a key factor in premature ovarian insufficiency.
pubmed_discovery_42049093,42049093,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Chac1 deficiency confers sepsis resistance by enriching gut microbiota-derived indole-3-carboxylic acid to drive macrophage metabolic shifts.
pubmed_discovery_42048949,42048949,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Lactate-associated gene PLAU promotes liver metastasis of pancreatic ductal adenocarcinoma.
pubmed_discovery_42048924,42048924,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; Mechanism of Qibai Pingfei Capsule in ameliorating COPD-associated inflammation via the ABCA3/PPARγ/NF-κB pathway: A serum-targeted metabolomics and lipidomics study.
pubmed_discovery_42048895,42048895,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Natural compounds extracted from medicinal herbs in the treatment of Parkinson's disease; Molecular Docking, Molecular Dynamics simulation, and Quantum Mechanical calculations."
pubmed_discovery_42048832,42048832,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"lnp_oligo_delivery_safety_2023_2026; score=0; Multiplexed electrochemical aptasensor on a nanoporous electrode: towards sensitive and anti-fouling detection of procaine, ATP and adenosine in biofluids."
pubmed_discovery_42048570,42048570,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Adaptive P-element Insertions in a Long Non-Coding RNA are Potential Emerging piRNA Clusters.
pubmed_discovery_42048457,42048457,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Suppression rather than activation of the integrated stress response (GCN2-ATF4) pathway extends lifespan in the fly.
pubmed_discovery_42048350,42048350,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_innate_immune_tlr_2020_2026; score=0; Fatty acid-binding protein 5 (FABP5) modulates limbal epithelial cell homeostasis by regulating the expression of key genes under both normal and inflammatory conditions, in vitro."
pubmed_discovery_42048072,42048072,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=0; [Huntington´s disease - overview].
pubmed_discovery_42048034,42048034,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; A cardiac fibrosis specific circRNA_006640 sponges miR-7648-3p and miR-185-3p to synergistically up-regulate CTGF.
pubmed_discovery_42048005,42048005,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Integrated bioinformatics and in vitro validation reveal the role of CCT5 in immune infiltration and the Wnt pathway in colon cancer.
pubmed_discovery_42047667,42047667,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Endothelial TRPV1 Drives Choroidal Neovascularization in Wet Age-Related Macular Degeneration via NF-κB Signaling.
pubmed_discovery_42046739,42046739,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; CXCR4-Targeted Nanotherapeutics: A Promising Approach for Liver Fibrosis and Hepatocellular Carcinoma Management.
pubmed_discovery_42046554,42046554,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; RNA-binding protein ELAVL1 modulates WDR36 to inhibit p53 pathway and reduce calcium overload in retinal cells under acute pressure elevation.
pubmed_discovery_42046471,42046471,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; Curcumin Alleviates the Osteogenesis Inhibition and the Aging Process in BMSCs Induced by Iron Overload Through Activating the NRF2/GPX4 Pathway.
pubmed_discovery_42046331,42046331,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_rnai_offtarget_broad_2010_2026; score=0; Functional analysis of lncRNAs regulating the TOR signaling pathway and reproduction in the white-backed planthopper, Sogatella furcifera."
pubmed_discovery_42046304,42046304,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; The MdERF1B-MdWRKY75-MdSOS3 Module Confers Salt Tolerance by Regulating Sodium-Potassium Homoeostasis in Apple.
pubmed_discovery_42045946,42045946,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_rnai_offtarget_broad_2010_2026; score=0; RhoB supports rubella infection and impairs endothelial barrier integrity through downstream ROCK signaling.
pubmed_discovery_42045911,42045911,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Phosphatidylinositol transfer protein-1 integrates insulin/IGF-1 and TOR signaling to negatively regulate lifespan and healthspan in Caenorhabditis elegans.
