id,entity_table,entity_id,extraction_method,extractor_model_or_script,validation_status,curator_decision,curator_id,audit_note,audited_at
5327,curation_candidate,11801,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5328,curation_candidate,11805,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5329,curation_candidate,11806,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5330,curation_candidate,11807,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5331,curation_candidate,11809,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5332,curation_candidate,11810,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5333,curation_candidate,11811,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5334,curation_candidate,11812,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5335,curation_candidate,11814,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5336,curation_candidate,11816,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5337,curation_candidate,11818,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5338,curation_candidate,11830,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5339,curation_candidate,11831,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5340,curation_candidate,11832,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5341,curation_candidate,11833,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5342,curation_candidate,11838,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5343,curation_candidate,11844,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5344,curation_candidate,11846,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5345,curation_candidate,11847,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5346,curation_candidate,11850,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5347,curation_candidate,11852,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5348,curation_candidate,11878,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5349,curation_candidate,11893,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: methods source location is not an off-target assay result,2026-06-02T15:59:55+00:00
5350,curation_candidate,11898,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5351,curation_candidate,11900,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5352,curation_candidate,11915,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5353,curation_candidate,11918,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5354,curation_candidate,11922,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5355,curation_candidate,11924,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5356,curation_candidate,11930,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5357,curation_candidate,11931,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5358,curation_candidate,11945,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5359,curation_candidate,11948,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5360,curation_candidate,11949,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5361,curation_candidate,11950,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5362,curation_candidate,11959,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: off-target mention is not supported by primary analysis,2026-06-02T15:59:55+00:00
5363,curation_candidate,11960,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5364,curation_candidate,11974,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5365,curation_candidate,11975,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5366,curation_candidate,11976,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5367,curation_candidate,11982,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5368,curation_candidate,11984,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5369,curation_candidate,11995,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5370,curation_candidate,11996,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5371,curation_candidate,12004,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5372,curation_candidate,12006,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5373,curation_candidate,12015,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5374,curation_candidate,12018,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5375,curation_candidate,12020,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5376,curation_candidate,12021,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5377,curation_candidate,12023,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5378,curation_candidate,12028,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5379,curation_candidate,12042,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5380,curation_candidate,12045,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5381,curation_candidate,12051,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5382,curation_candidate,12052,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5383,curation_candidate,12054,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: mRNA-only source, not ASO/siRNA/oligonucleotide safety or off-target evidence",2026-06-02T15:59:55+00:00
5384,curation_candidate,12057,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5385,curation_candidate,12058,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5386,curation_candidate,12060,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5387,curation_candidate,12064,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5388,curation_candidate,12066,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5389,curation_candidate,12067,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5390,curation_candidate,12076,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5391,curation_candidate,12087,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: off-target mention is not supported by primary analysis,2026-06-02T15:59:55+00:00
5392,curation_candidate,12090,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5393,curation_candidate,12097,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5394,curation_candidate,12103,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5395,curation_candidate,12104,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5396,curation_candidate,12105,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5397,curation_candidate,12110,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5398,curation_candidate,12111,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5399,curation_candidate,12112,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5400,curation_candidate,12113,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5401,curation_candidate,12115,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5402,curation_candidate,12116,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: off-target mention is not supported by primary analysis,2026-06-02T15:59:55+00:00
5403,curation_candidate,12119,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5404,curation_candidate,12121,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5405,curation_candidate,12131,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5406,curation_candidate,12136,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5407,curation_candidate,12143,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5408,curation_candidate,12149,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5409,curation_candidate,12164,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: methods source location is not an off-target assay result,2026-06-02T15:59:55+00:00
5410,curation_candidate,12171,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5411,curation_candidate,12173,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5412,curation_candidate,12174,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5413,curation_candidate,12195,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5414,curation_candidate,12198,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5415,curation_candidate,12199,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5416,curation_candidate,12202,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5417,curation_candidate,12206,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5418,curation_candidate,12214,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5419,curation_candidate,12215,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: non-therapeutic oligonucleotide method/tool source,2026-06-02T15:59:55+00:00
5420,curation_candidate,12216,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5421,curation_candidate,12217,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5422,curation_candidate,12223,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5423,curation_candidate,12225,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5424,curation_candidate,12226,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5425,curation_candidate,12230,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5426,curation_candidate,12231,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5427,curation_candidate,12232,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5428,curation_candidate,12233,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5429,curation_candidate,12235,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5430,curation_candidate,12237,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5431,curation_candidate,12242,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5432,curation_candidate,12245,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5433,curation_candidate,12268,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5434,curation_candidate,12270,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5435,curation_candidate,12274,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5436,curation_candidate,12275,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5437,curation_candidate,12278,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5438,curation_candidate,12279,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5439,curation_candidate,12280,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5440,curation_candidate,12281,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5441,curation_candidate,12283,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5442,curation_candidate,12299,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5443,curation_candidate,12307,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5444,curation_candidate,12308,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5445,curation_candidate,12321,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5446,curation_candidate,12330,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5447,curation_candidate,12333,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5448,curation_candidate,12336,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5449,curation_candidate,12343,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: methods source location is not an off-target assay result,2026-06-02T15:59:55+00:00
5450,curation_candidate,12346,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5451,curation_candidate,12347,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5452,curation_candidate,12349,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5453,curation_candidate,12350,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5454,curation_candidate,12351,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5455,curation_candidate,12352,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5456,curation_candidate,12353,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5457,curation_candidate,12354,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5458,curation_candidate,12355,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5459,curation_candidate,12358,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5460,curation_candidate,12360,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5461,curation_candidate,12361,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location is discussion-only generic off-target support,2026-06-02T15:59:55+00:00
5462,curation_candidate,12372,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: non-therapeutic oligonucleotide method/tool source,2026-06-02T15:59:55+00:00
5463,curation_candidate,12373,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5464,curation_candidate,12379,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5465,curation_candidate,12381,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5466,curation_candidate,12383,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5467,curation_candidate,12385,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5468,curation_candidate,12387,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5469,curation_candidate,12388,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5470,curation_candidate,12390,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5471,curation_candidate,12393,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: methods source location is not an off-target assay result,2026-06-02T15:59:55+00:00
5472,curation_candidate,12406,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: off-target mention is not supported by primary analysis,2026-06-02T15:59:55+00:00
5473,curation_candidate,12407,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5474,curation_candidate,12411,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: non-therapeutic oligonucleotide method/tool source,2026-06-02T15:59:55+00:00
5475,curation_candidate,12412,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5476,curation_candidate,12416,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5477,curation_candidate,12419,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5478,curation_candidate,12421,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5479,curation_candidate,12424,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5480,curation_candidate,12437,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: review/background article, not primary release evidence",2026-06-02T15:59:55+00:00
5481,curation_candidate,12444,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5482,curation_candidate,12445,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5483,curation_candidate,12456,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5484,curation_candidate,12457,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5485,curation_candidate,12461,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5486,curation_candidate,12462,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5487,curation_candidate,12464,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,"reject reason: mRNA-only source, not ASO/siRNA/oligonucleotide safety or off-target evidence",2026-06-02T15:59:55+00:00
5488,curation_candidate,12465,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
5489,curation_candidate,12468,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5490,curation_candidate,12478,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5491,curation_candidate,12479,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5492,curation_candidate,12480,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5493,curation_candidate,12483,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5494,curation_candidate,12490,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5495,curation_candidate,12492,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: out-of-scope organism or non-therapeutic oligonucleotide context,2026-06-02T15:59:55+00:00
5496,curation_candidate,12493,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: source location does not support specific off-target evidence,2026-06-02T15:59:55+00:00
5497,curation_candidate,12515,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: non-therapeutic oligonucleotide method/tool source,2026-06-02T15:59:55+00:00
5498,curation_candidate,12516,curator_review_v1,promote_curator_review.py,curator_rejected,reject,,reject reason: no oligonucleotide modality linked to off-target evidence,2026-06-02T15:59:55+00:00
